rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,rollout/exploration_rate,time/episodes,time/total_timesteps,time/fps,train/n_updates,train/learning_rate,train/loss
89.43,63.8,668,0.05,25824,1456408,2179,90963,0.0001,5.465806484222412
88.03,63.39,668,0.05,25828,1456616,2179,90976,0.0001,3.090747117996216
90.56,63.94,668,0.05,25832,1456880,2179,90992,0.0001,0.00570949399843812
90.48,63.86,668,0.05,25836,1457100,2179,91006,0.0001,2.981116533279419
89.22,63.59,668,0.05,25840,1457408,2179,91025,0.0001,2.0091328620910645
90.57,63.95,668,0.05,25844,1457644,2179,91040,0.0001,4.69619083404541
93.31,64.71,668,0.05,25848,1457924,2179,91058,0.0001,6.177288055419922
93.25,64.65,669,0.05,25852,1458212,2179,91076,0.0001,0.0032890441361814737
93.45,64.85,669,0.05,25856,1458412,2179,91088,0.0001,0.015169217251241207
96.05,65.47,669,0.05,25860,1458732,2179,91108,0.0001,3.066490888595581
94.69,65.1,669,0.05,25864,1459044,2179,91128,0.0001,5.4990973472595215
94.56,64.97,669,0.05,25868,1459276,2179,91142,0.0001,0.007731054909527302
94.84,65.25,669,0.05,25872,1459588,2179,91162,0.0001,2.8750667572021484
97.86,66.29,669,0.05,25876,1459956,2179,91185,0.0001,0.004653646610677242
102.85,67.32,670,0.05,25880,1460284,2179,91205,0.0001,3.089726448059082
101.41,66.87,670,0.05,25884,1460568,2179,91223,0.0001,2.047926902770996
103.89,67.37,670,0.05,25888,1460768,2179,91235,0.0001,0.012163535691797733
96.23,65.65,670,0.05,25892,1460984,2179,91249,0.0001,0.0029929950833320618
96.27,65.69,670,0.05,25896,1461188,2179,91262,0.0001,8.667625427246094
96.42,65.84,670,0.05,25900,1461472,2179,91279,0.0001,2.4470877647399902
96.34,65.76,670,0.05,25904,1461728,2179,91295,0.0001,6.661852836608887
96.44,65.86,670,0.05,25908,1461964,2179,91310,0.0001,0.015327065251767635
93.63,65.03,670,0.05,25912,1462164,2179,91323,0.0001,0.12312895059585571
94.73,65.14,671,0.05,25916,1462376,2179,91336,0.0001,2.422078847885132
94.89,65.3,671,0.05,25920,1462716,2178,91357,0.0001,2.4855563640594482
97.49,65.92,671,0.05,25924,1462924,2178,91370,0.0001,2.522650718688965
97.49,65.92,671,0.05,25928,1463232,2178,91389,0.0001,0.0035805681254714727
100.37,66.82,671,0.05,25932,1463556,2178,91410,0.0001,0.22548499703407288
101.52,66.98,671,0.05,25936,1463884,2178,91430,0.0001,0.052040740847587585
102.73,67.2,671,0.05,25940,1464084,2178,91443,0.0001,0.017233831807971
102.66,67.13,672,0.05,25944,1464336,2178,91458,0.0001,4.978025436401367
99.92,66.37,672,0.05,25948,1464572,2178,91473,0.0001,0.002621104009449482
100.15,66.6,672,0.05,25952,1464864,2178,91491,0.0001,0.010387623682618141
106.45,67.95,672,0.05,25956,1465200,2178,91512,0.0001,0.508428692817688
105.05,67.54,672,0.05,25960,1465532,2178,91533,0.0001,0.018806645646691322
107.68,68.19,672,0.05,25964,1465732,2178,91546,0.0001,2.3576247692108154
102.39,66.86,672,0.05,25968,1466000,2178,91562,0.0001,0.45038148760795593
100.96,66.42,673,0.05,25972,1466200,2178,91575,0.0001,3.535776138305664
96.85,65.28,673,0.05,25976,1466508,2178,91594,0.0001,3.1196212768554688
90.79,64.17,673,0.05,25980,1466828,2178,91614,0.0001,5.544973850250244
96.05,65.47,673,0.05,25984,1467028,2178,91627,0.0001,0.0246819406747818
93.56,64.96,673,0.05,25988,1467372,2178,91648,0.0001,3.0922443866729736
97.43,65.86,673,0.05,25992,1467588,2178,91662,0.0001,3.1019606590270996
100.14,66.59,673,0.05,25996,1467980,2178,91686,0.0001,5.487736225128174
99.94,66.39,674,0.05,26000,1468204,2178,91700,0.0001,0.032754771411418915
105.17,67.66,674,0.05,26004,1468436,2178,91715,0.0001,0.47803252935409546
104.93,67.42,674,0.05,26008,1468664,2178,91729,0.0001,3.1154022216796875
106.18,67.68,674,0.05,26012,1468948,2178,91747,0.0001,2.5710058212280273
111.93,69.47,674,0.05,26016,1469452,2178,91778,0.0001,2.5697569847106934
114.44,70.0,674,0.05,26020,1469652,2178,91791,0.0001,0.005403874441981316
110.56,69.09,674,0.05,26024,1469888,2178,91805,0.0001,0.09558060020208359
111.91,69.45,674,0.05,26028,1470112,2178,91819,0.0001,5.675187110900879
107.78,68.29,675,0.05,26032,1470480,2177,91842,0.0001,7.943187236785889
111.63,69.17,675,0.05,26036,1470680,2177,91855,0.0001,5.447593688964844
108.85,68.37,675,0.05,26040,1470908,2177,91869,0.0001,0.00276776566170156
108.96,68.48,675,0.05,26044,1471272,2177,91892,0.0001,2.4511706829071045
111.43,68.97,675,0.05,26048,1471472,2177,91904,0.0001,2.4040377140045166
110.05,68.58,675,0.05,26052,1471672,2177,91917,0.0001,0.006589405704289675
103.77,67.25,675,0.05,26056,1471932,2177,91933,0.0001,0.02946779690682888
104.86,67.35,676,0.05,26060,1472304,2177,91956,0.0001,0.5251913070678711
105.0,67.49,676,0.05,26064,1472524,2177,91970,0.0001,0.02478008344769478
104.9,67.39,676,0.05,26068,1472744,2177,91984,0.0001,0.010328458622097969
112.33,68.88,676,0.05,26072,1473088,2177,92005,0.0001,0.003188992850482464
112.23,68.78,676,0.05,26076,1473300,2177,92019,0.0001,2.4254629611968994
112.17,68.72,676,0.05,26080,1473580,2177,92036,0.0001,0.1858462691307068
108.32,67.84,676,0.05,26084,1473868,2177,92054,0.0001,2.4926493167877197
110.95,68.49,677,0.05,26088,1474072,2177,92067,0.0001,0.006187994033098221
108.1,67.62,677,0.05,26092,1474324,2177,92083,0.0001,0.4501437544822693
105.35,66.85,677,0.05,26096,1474616,2177,92101,0.0001,0.003914326429367065
105.52,67.02,677,0.05,26100,1474816,2176,92113,0.0001,0.45459771156311035
104.2,66.69,677,0.05,26104,1475260,2176,92141,0.0001,0.011433755978941917
107.34,67.85,677,0.05,26108,1475460,2176,92154,0.0001,0.003191667143255472
104.79,67.28,677,0.05,26112,1475692,2176,92168,0.0001,0.005680873058736324
100.62,66.08,678,0.05,26116,1475932,2176,92183,0.0001,0.0036896318197250366
97.92,65.36,678,0.05,26120,1476260,2176,92204,0.0001,0.04820560663938522
100.18,65.64,678,0.05,26124,1476584,2176,92224,0.0001,4.93523645401001
102.83,66.31,678,0.05,26128,1476784,2176,92236,0.0001,3.1177449226379395
101.6,66.07,678,0.05,26132,1476984,2176,92249,0.0001,2.0657646656036377
97.95,65.39,678,0.05,26136,1477252,2176,92266,0.0001,7.407961845397949
99.13,65.58,678,0.05,26140,1477460,2176,92279,0.0001,2.4077694416046143
102.71,66.19,679,0.05,26144,1477772,2176,92298,0.0001,0.0778508186340332
100.04,65.5,679,0.05,26148,1478016,2175,92313,0.0001,5.943925380706787
101.35,65.82,679,0.05,26152,1478240,2175,92327,0.0001,0.026194272562861443
101.28,65.75,679,0.05,26156,1478536,2175,92346,0.0001,0.5573350787162781
97.49,64.93,679,0.05,26160,1478804,2175,92363,0.0001,0.01103089191019535
98.85,65.3,679,0.05,26164,1479116,2175,92382,0.0001,10.164737701416016
102.68,66.16,680,0.05,26168,1479416,2175,92401,0.0001,4.938902378082275
97.69,65.13,680,0.05,26172,1479652,2175,92416,0.0001,9.2475004196167
101.29,65.76,680,0.05,26176,1479864,2175,92429,0.0001,3.0832202434539795
101.42,65.89,680,0.05,26180,1480096,2174,92443,0.0001,3.103926658630371
102.43,65.91,680,0.05,26184,1480404,2174,92463,0.0001,2.4535882472991943
100.9,65.37,680,0.05,26188,1480880,2174,92492,0.0001,0.01654338464140892
110.66,68.2,681,0.05,26192,1481200,2174,92512,0.0001,9.927164077758789
111.97,68.52,681,0.05,26196,1481408,2174,92525,0.0001,4.871930122375488
113.34,68.9,681,0.05,26200,1481720,2174,92545,0.0001,2.460195779800415
111.92,68.47,681,0.05,26204,1482040,2173,92565,0.0001,2.4789717197418213
113.89,68.46,681,0.05,26208,1482392,2173,92587,0.0001,2.4838640689849854
117.69,69.29,682,0.05,26212,1482608,2173,92600,0.0001,0.004405986052006483
117.33,68.93,682,0.05,26216,1482808,2173,92613,0.0001,0.000941327481996268
117.26,68.86,682,0.05,26220,1483060,2173,92629,0.0001,2.3555281162261963
117.31,68.91,682,0.05,26224,1483292,2173,92643,0.0001,0.5043119788169861
113.2,67.77,682,0.05,26228,1483492,2173,92656,0.0001,2.5129075050354004
116.91,68.51,682,0.05,26232,1483868,2173,92679,0.0001,2.4227118492126465
116.91,68.51,682,0.05,26236,1484136,2173,92696,0.0001,0.4365578591823578
118.24,68.85,683,0.05,26240,1484412,2173,92713,0.0001,0.47469913959503174
115.89,68.48,683,0.05,26244,1484612,2173,92726,0.0001,0.02954377606511116
114.65,68.23,683,0.05,26248,1484896,2173,92743,0.0001,0.015628531575202942
117.24,68.84,683,0.05,26252,1485096,2173,92756,0.0001,4.964319229125977
118.57,69.18,683,0.05,26256,1485440,2172,92777,0.0001,2.5291404724121094
118.57,69.18,683,0.05,26260,1485680,2172,92792,0.0001,2.410964250564575
115.81,68.4,683,0.05,26264,1485896,2172,92806,0.0001,0.8861597776412964
113.38,67.95,683,0.05,26268,1486132,2172,92821,0.0001,0.007031498942524195
112.13,67.69,684,0.05,26272,1486408,2172,92838,0.0001,2.377037286758423
109.95,67.49,684,0.05,26276,1486640,2172,92852,0.0001,2.5174219608306885
110.9,67.45,684,0.05,26280,1486940,2172,92871,0.0001,6.023057460784912
112.16,67.72,684,0.05,26284,1487240,2172,92890,0.0001,0.00671671237796545
113.78,68.35,684,0.05,26288,1487440,2172,92902,0.0001,0.0032028923742473125
102.88,65.37,684,0.05,26292,1487640,2172,92915,0.0001,0.03840857744216919
100.41,64.88,684,0.05,26296,1487840,2172,92927,0.0001,2.445706367492676
102.72,65.21,684,0.05,26300,1488240,2172,92952,0.0001,0.00281386636197567
101.61,65.09,685,0.05,26304,1488480,2172,92967,0.0001,0.015686282888054848
95.7,64.13,685,0.05,26308,1488868,2172,92992,0.0001,0.010648351162672043
97.3,64.74,685,0.05,26312,1489068,2172,93004,0.0001,0.5307562947273254
94.83,64.25,685,0.05,26316,1489368,2172,93023,0.0001,3.0955123901367188
103.02,66.5,685,0.05,26320,1489712,2172,93044,0.0001,3.0842220783233643
101.93,66.4,685,0.05,26324,1489984,2172,93061,0.0001,5.563065528869629
104.45,66.94,685,0.05,26328,1490220,2172,93076,0.0001,2.4117844104766846
104.45,66.94,685,0.05,26332,1490572,2172,93098,0.0001,0.022293951362371445
108.55,68.07,686,0.05,26336,1490936,2172,93121,0.0001,7.928132057189941
109.73,68.26,686,0.05,26340,1491136,2172,93133,0.0001,2.6514577865600586
107.06,67.57,686,0.05,26344,1491340,2172,93146,0.0001,0.11403404921293259
107.2,67.71,686,0.05,26348,1491716,2172,93170,0.0001,0.00924171507358551
109.91,68.44,686,0.05,26352,1492048,2172,93190,0.0001,2.530369997024536
108.52,68.04,686,0.05,26356,1492296,2172,93206,0.0001,2.4547290802001953
115.09,69.66,686,0.05,26360,1492696,2172,93231,0.0001,2.4959239959716797
117.75,70.34,687,0.05,26364,1492936,2172,93246,0.0001,2.539649486541748
116.34,69.92,687,0.05,26368,1493136,2172,93258,0.0001,2.901280403137207
115.32,69.89,687,0.05,26372,1493412,2172,93276,0.0001,0.48352640867233276
115.36,69.93,687,0.05,26376,1493620,2172,93289,0.0001,0.013934265822172165
117.07,70.65,687,0.05,26380,1493956,2172,93310,0.0001,0.008188456296920776
114.5,70.06,687,0.05,26384,1494248,2172,93328,0.0001,0.5031290650367737
114.28,69.84,687,0.05,26388,1494512,2172,93344,0.0001,0.03217169642448425
116.81,70.39,688,0.05,26392,1494716,2172,93357,0.0001,0.11058598756790161
121.68,71.3,688,0.05,26396,1495032,2172,93377,0.0001,0.0020585046149790287
116.69,70.27,688,0.05,26400,1495248,2172,93390,0.0001,2.616142988204956
115.35,69.92,688,0.05,26404,1495448,2172,93403,0.0001,3.18215012550354
116.5,70.08,688,0.05,26408,1495792,2172,93424,0.0001,5.5688395500183105
113.72,69.28,688,0.05,26412,1495992,2172,93437,0.0001,0.018805917352437973
115.16,69.73,688,0.05,26416,1496428,2172,93464,0.0001,0.027186239138245583
112.66,69.21,688,0.05,26420,1496628,2172,93477,0.0001,0.002903852378949523
110.97,68.51,688,0.05,26424,1496828,2172,93489,0.0001,0.010165514424443245
108.68,68.2,689,0.05,26428,1497036,2172,93502,0.0001,0.003836484393104911
108.77,68.29,689,0.05,26432,1497356,2172,93522,0.0001,2.468496799468994
105.66,67.16,689,0.05,26436,1497616,2172,93538,0.0001,3.087350368499756
102.18,66.65,689,0.05,26440,1497816,2172,93551,0.0001,2.1279830932617188
103.29,66.77,689,0.05,26444,1498088,2172,93568,0.0001,4.48309326171875
105.88,67.38,689,0.05,26448,1498332,2172,93583,0.0001,3.0847251415252686
100.66,66.12,689,0.05,26452,1498532,2172,93596,0.0001,0.01969970390200615
99.41,65.86,689,0.05,26456,1498936,2172,93621,0.0001,5.591568946838379
96.78,65.21,690,0.05,26460,1499136,2172,93633,0.0001,2.539606809616089
92.48,63.88,690,0.05,26464,1499344,2172,93646,0.0001,2.519421100616455
95.12,64.54,690,0.05,26468,1499656,2172,93666,0.0001,0.004399208351969719
101.45,65.92,690,0.05,26472,1499996,2172,93687,0.0001,5.581337928771973
100.1,65.56,690,0.05,26476,1500352,2172,93709,0.0001,0.009725574404001236
104.08,66.57,690,0.05,26480,1500592,2172,93724,0.0001,0.004641844891011715
104.3,66.79,690,0.05,26484,1500848,2172,93740,0.0001,0.46783265471458435
101.73,66.2,690,0.05,26488,1501048,2172,93753,0.0001,3.1183371543884277
100.66,66.12,691,0.05,26492,1501336,2172,93771,0.0001,3.0987815856933594
96.75,65.18,691,0.05,26496,1501544,2172,93784,0.0001,0.5006637573242188
98.06,65.5,691,0.05,26500,1501924,2172,93808,0.0001,8.7639799118042
103.18,66.66,691,0.05,26504,1502128,2172,93820,0.0001,0.5097724199295044
100.55,66.01,691,0.05,26508,1502328,2172,93833,0.0001,3.0904722213745117
99.38,65.83,691,0.05,26512,1502544,2172,93846,0.0001,2.4354612827301025
99.37,65.82,691,0.05,26516,1502864,2172,93866,0.0001,0.012250603176653385
93.98,64.39,691,0.05,26520,1503068,2172,93879,0.0001,4.805781364440918
94.33,64.74,692,0.05,26524,1503444,2172,93903,0.0001,0.09168794751167297
98.03,65.47,692,0.05,26528,1503644,2172,93915,0.0001,5.555184841156006
94.1,64.51,692,0.05,26532,1503844,2172,93928,0.0001,2.433727741241455
93.11,64.51,692,0.05,26536,1504044,2172,93940,0.0001,8.097474098205566
91.78,64.17,692,0.05,26540,1504316,2172,93957,0.0001,3.0797648429870605
93.34,64.74,692,0.05,26544,1504536,2172,93971,0.0001,0.010996518656611443
90.69,64.07,692,0.05,26548,1504760,2172,93985,0.0001,3.5391898155212402
90.57,63.95,692,0.05,26552,1504992,2172,93999,0.0001,0.00217227591201663
93.34,64.74,692,0.05,26556,1505216,2172,94013,0.0001,3.0124306678771973
91.82,64.21,693,0.05,26560,1505512,2172,94032,0.0001,6.606683731079102
91.84,64.23,693,0.05,26564,1505736,2172,94046,0.0001,2.4361135959625244
90.58,63.96,693,0.05,26568,1506148,2172,94072,0.0001,0.02244393527507782
89.3,63.67,693,0.05,26572,1506348,2172,94084,0.0001,0.023742573335766792
87.9,63.26,693,0.05,26576,1506548,2172,94097,0.0001,2.061379909515381
81.19,61.5,693,0.05,26580,1506748,2172,94109,0.0001,0.0035510435700416565
80.96,61.27,693,0.05,26584,1506948,2172,94122,0.0001,0.03333090990781784
80.78,61.09,693,0.05,26588,1507148,2172,94134,0.0001,2.4149210453033447
80.73,61.04,693,0.05,26592,1507444,2172,94153,0.0001,3.096357822418213
79.64,60.94,694,0.05,26596,1507668,2172,94167,0.0001,0.07746528834104538
82.12,61.44,694,0.05,26600,1507932,2172,94183,0.0001,0.12131968885660172
77.0,60.28,694,0.05,26604,1508132,2172,94196,0.0001,0.0076768179424107075
77.03,60.31,694,0.05,26608,1508332,2172,94208,0.0001,0.0038504169788211584
76.72,60.0,694,0.05,26612,1508576,2172,94223,0.0001,5.527416706085205
76.72,60.0,694,0.05,26616,1508836,2172,94240,0.0001,0.48381733894348145
78.0,60.29,694,0.05,26620,1509120,2172,94257,0.0001,0.003847559215500951
79.02,60.32,694,0.05,26624,1509404,2172,94275,0.0001,0.021512754261493683
80.51,60.82,694,0.05,26628,1509672,2172,94292,0.0001,3.084712266921997
83.17,61.5,695,0.05,26632,1510020,2172,94314,0.0001,0.03136909008026123
83.3,61.63,695,0.05,26636,1510220,2172,94326,0.0001,3.0841565132141113
83.15,61.48,695,0.05,26640,1510448,2172,94340,0.0001,0.019536875188350677
81.63,60.95,695,0.05,26644,1510724,2172,94358,0.0001,2.3745741844177246
85.59,61.94,695,0.05,26648,1510972,2172,94373,0.0001,2.3894903659820557
85.46,61.81,695,0.05,26652,1511176,2172,94386,0.0001,3.5580556392669678
84.01,61.35,695,0.05,26656,1511392,2172,94399,0.0001,2.0642929077148438
82.89,61.22,695,0.05,26660,1511612,2172,94413,0.0001,2.611619472503662
81.77,61.09,695,0.05,26664,1511820,2172,94426,0.0001,0.0036371462047100067
80.54,60.85,696,0.05,26668,1512020,2172,94439,0.0001,0.009506101720035076
76.18,59.46,696,0.05,26672,1512288,2172,94455,0.0001,0.005620460957288742
81.18,60.5,696,0.05,26676,1512540,2172,94471,0.0001,2.071899890899658
83.84,61.18,696,0.05,26680,1512900,2172,94494,0.0001,0.003917756024748087
86.69,62.05,696,0.05,26684,1513300,2172,94519,0.0001,4.925094127655029
90.79,63.18,696,0.05,26688,1513612,2172,94538,0.0001,3.084439516067505
94.85,64.27,696,0.05,26692,1513816,2172,94551,0.0001,0.035487666726112366
98.84,65.29,697,0.05,26696,1514304,2172,94581,0.0001,0.1613064408302307
99.15,65.6,697,0.05,26700,1514504,2171,94594,0.0001,0.06650484353303909
101.74,66.21,697,0.05,26704,1514716,2171,94607,0.0001,0.08104239404201508
102.86,66.34,697,0.05,26708,1515024,2171,94626,0.0001,4.3981475830078125
105.54,67.04,697,0.05,26712,1515320,2171,94645,0.0001,0.043978139758110046
106.7,67.21,697,0.05,26716,1515544,2171,94659,0.0001,2.51586651802063
105.31,66.81,697,0.05,26720,1515756,2171,94672,0.0001,5.106265544891357
102.83,66.31,697,0.05,26724,1515960,2171,94685,0.0001,2.5217556953430176
99.91,65.37,698,0.05,26728,1516208,2171,94700,0.0001,0.5222224593162537
98.59,65.04,698,0.05,26732,1516408,2171,94713,0.0001,2.498986005783081
99.76,65.22,698,0.05,26736,1516760,2171,94735,0.0001,7.309333801269531
102.5,65.98,698,0.05,26740,1517084,2171,94755,0.0001,4.983486175537109
104.24,66.73,698,0.05,26744,1517440,2171,94777,0.0001,2.5424649715423584
105.75,67.25,698,0.05,26748,1517728,2171,94795,0.0001,2.7669835090637207
106.0,67.5,698,0.05,26752,1517944,2171,94809,0.0001,2.5292932987213135
107.12,67.63,699,0.05,26756,1518184,2171,94824,0.0001,3.2328805923461914
107.25,67.76,699,0.05,26760,1518388,2171,94837,0.0001,7.514166831970215
108.6,68.12,699,0.05,26764,1518700,2171,94856,0.0001,7.540423393249512
109.84,68.37,699,0.05,26768,1518900,2171,94869,0.0001,3.0824594497680664
108.67,68.19,699,0.05,26772,1519100,2171,94881,0.0001,0.008158428594470024
106.33,67.83,699,0.05,26776,1519436,2171,94902,0.0001,0.006917512509971857
105.02,67.51,699,0.05,26780,1519696,2171,94918,0.0001,2.480844259262085
108.16,67.68,699,0.05,26784,1519952,2171,94934,0.0001,0.01856672577559948
105.48,66.98,700,0.05,26788,1520312,2171,94957,0.0001,3.241699695587158
103.85,66.34,700,0.05,26792,1520512,2171,94969,0.0001,3.0791749954223633
99.84,65.3,700,0.05,26796,1520728,2171,94983,0.0001,0.01368733961135149
95.76,64.19,700,0.05,26800,1520932,2171,94996,0.0001,0.01906127855181694
93.06,63.47,700,0.05,26804,1521132,2171,95008,0.0001,0.002345207380130887
91.84,63.24,700,0.05,26808,1521332,2171,95021,0.0001,0.03629655763506889
89.09,62.47,700,0.05,26812,1521552,2171,95034,0.0001,0.015789274126291275
90.22,62.61,700,0.05,26816,1521800,2171,95050,0.0001,3.1821413040161133
92.64,63.05,701,0.05,26820,1522084,2171,95068,0.0001,4.794812202453613
94.1,63.52,701,0.05,26824,1522312,2171,95082,0.0001,0.02310749888420105
93.17,63.58,701,0.05,26828,1522528,2171,95095,0.0001,2.502913475036621
92.97,63.38,701,0.05,26832,1522864,2171,95116,0.0001,5.068601608276367
94.15,63.57,701,0.05,26836,1523120,2171,95132,0.0001,2.5553386211395264
91.51,62.91,701,0.05,26840,1523320,2171,95145,0.0001,0.03619445115327835
88.59,61.97,701,0.05,26844,1523520,2171,95157,0.0001,0.03523515909910202
83.04,60.38,701,0.05,26848,1523760,2171,95172,0.0001,0.46544936299324036
85.81,61.17,702,0.05,26852,1524016,2170,95188,0.0001,0.020966442301869392
87.13,61.5,702,0.05,26856,1524376,2170,95211,0.0001,5.065505027770996
88.48,61.86,702,0.05,26860,1524576,2170,95223,0.0001,0.026303835213184357
87.11,61.48,702,0.05,26864,1524776,2170,95236,0.0001,0.07502042502164841
87.11,61.48,702,0.05,26868,1525128,2170,95258,0.0001,0.0009880396537482738
88.77,62.15,702,0.05,26872,1525360,2170,95272,0.0001,2.4960696697235107
87.46,61.83,702,0.05,26876,1525560,2170,95285,0.0001,2.630310297012329
91.01,62.41,702,0.05,26880,1525872,2170,95304,0.0001,0.27924513816833496
85.03,61.38,703,0.05,26884,1526072,2170,95317,0.0001,0.01160863321274519
83.56,60.9,703,0.05,26888,1526384,2170,95336,0.0001,2.4767963886260986
82.57,60.9,703,0.05,26892,1526584,2170,95349,0.0001,5.572349548339844
83.99,61.33,703,0.05,26896,1526836,2170,95365,0.0001,0.14394713938236237
86.46,61.82,703,0.05,26900,1527036,2170,95377,0.0001,0.028956618160009384
86.54,61.9,703,0.05,26904,1527464,2170,95404,0.0001,0.007638575043529272
92.07,63.47,703,0.05,26908,1527700,2170,95419,0.0001,3.0843000411987305
93.51,63.92,703,0.05,26912,1527904,2170,95431,0.0001,0.4776062071323395
89.86,63.24,704,0.05,26916,1528104,2170,95444,0.0001,0.02227078005671501
86.16,62.51,704,0.05,26920,1528304,2170,95456,0.0001,1.963117241859436
85.9,62.25,704,0.05,26924,1528588,2170,95474,0.0001,2.49501633644104
86.88,62.24,704,0.05,26928,1528820,2170,95489,0.0001,5.0516791343688965
88.27,62.64,704,0.05,26932,1529156,2170,95510,0.0001,3.5499918460845947
90.9,63.29,704,0.05,26936,1529380,2170,95524,0.0001,3.0851430892944336
